SVCCD,Description,GROSS CHARGE,As of Date,DISCOUNTED CASH PRICE INPATIENT ,DISCOUNTED CASH PRICE OUTPATIENT ,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,Anthem BCBS ,United Healthcare,Anthem Mittal Steel ,Cigna ,Anthem US Steel ,Aetna ,Medpartners,Multiplan/PHCS,Humana ,Sagamore ,Local 697 PNA ,MHS Ambetter Exchange ,Anthem Exchange ,MD Wise Exchange,Anthem Medicaid ,MHS Medicaid ,MD Wise ,Caresource ,Aetna Medicare ,Anthem MA ,Humana MA,United healthcare MA 
1663288,SP-LS SPNE 4VPLUS CR,1089,10/28/2020,392.04,544.5,96.921,778.635,251.559,222.156,268.983,313.632,259.182,189.486,173.151,427.977,778.635,540.144,228.69,150.282,253.737,495.495,154.638,156.816,166.617,170.973,100.188,103.455,102.366,96.921
1663289,SP-LS SPINE W BND CR,1657,10/28/2020,596.52,828.5,147.473,1184.755,382.767,338.028,409.279,477.216,394.366,288.318,263.463,651.201,1184.755,821.872,347.97,228.666,386.081,753.935,235.294,238.608,253.521,260.149,152.444,157.415,155.758,147.473
1663290,SP-LS SPINE BND CR,737,10/28/2020,265.32,368.5,65.593,526.955,170.247,150.348,182.039,212.256,175.406,128.238,117.183,289.641,526.955,365.552,154.77,101.706,171.721,335.335,104.654,106.128,112.761,115.709,67.804,70.015,69.278,65.593
1663291,LE-PELVIS CR,423,10/28/2020,152.28,211.5,37.647,302.445,97.713,86.292,104.481,121.824,100.674,73.602,67.257,166.239,302.445,209.808,88.83,58.374,98.559,192.465,60.066,60.912,64.719,66.411,38.916,40.185,39.762,37.647
1663292,LE-PELVIS 3V PLUS CR,531,10/28/2020,191.16,265.5,47.259,379.665,122.661,108.324,131.157,152.928,126.378,92.394,84.429,208.683,379.665,263.376,111.51,73.278,123.723,241.605,75.402,76.464,81.243,83.367,48.852,50.445,49.914,47.259
1663293,SP-SI JOINTS 2V CR,494,10/28/2020,177.84,247,43.966,353.21,114.114,100.776,122.018,142.272,117.572,85.956,78.546,194.142,353.21,245.024,103.74,68.172,115.102,224.77,70.148,71.136,75.582,77.558,45.448,46.93,46.436,43.966
1663294,SP-SI JNTS 3VPLUS CR,710,10/28/2020,255.6,355,63.19,507.65,164.01,144.84,175.37,204.48,168.98,123.54,112.89,279.03,507.65,352.16,149.1,97.98,165.43,323.05,100.82,102.24,108.63,111.47,65.32,67.45,66.74,63.19
1663295,SP-SCRM COCCYX 2V CR,531,10/28/2020,191.16,265.5,47.259,379.665,122.661,108.324,131.157,152.928,126.378,92.394,84.429,208.683,379.665,263.376,111.51,73.278,123.723,241.605,75.402,76.464,81.243,83.367,48.852,50.445,49.914,47.259
1663296,UE-CLAVICLE CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663297,UE-CLAVICLE BILAT CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663298,UE-SCAPULA CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663299,UE-SCAPULA BILAT CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663300,UE-SHOULDER 1V BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663301,UE-SHOULDER 1V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663302,UE-SHOULDER 2V BI CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663303,UE-SHLDR 2VW PLUS CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663304,UE-AC JTS BILAT CR,668,10/28/2020,240.48,334,59.452,477.62,154.308,136.272,164.996,192.384,158.984,116.232,106.212,262.524,477.62,331.328,140.28,92.184,155.644,303.94,94.856,96.192,102.204,104.876,61.456,63.46,62.792,59.452
1663305,UE-HUMERUS CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663306,UE-HUMERUS BILAT CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663307,UE-ELBOW 2V CR,449,10/28/2020,161.64,224.5,39.961,321.035,103.719,91.596,110.903,129.312,106.862,78.126,71.391,176.457,321.035,222.704,94.29,61.962,104.617,204.295,63.758,64.656,68.697,70.493,41.308,42.655,42.206,39.961
1663308,UE-ELBOW 2VW BI CR,901,10/28/2020,324.36,450.5,80.189,644.215,208.131,183.804,222.547,259.488,214.438,156.774,143.259,354.093,644.215,446.896,189.21,124.338,209.933,409.955,127.942,129.744,137.853,141.457,82.892,85.595,84.694,80.189
1663309,UE-ELBOW 3V CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663310,UE-FOREARM 2V CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663311,UE-FOREARM 2VW BI CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663313,UE-UP EXT INFANT CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663314,UE-WRIST 2V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663315,UE-WRIST 2VW BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663316,UE-WRIST 3VW BI CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663317,UE-WRIST 3V PLUS CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663318,UE-HAND 2V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663319,UE-HAND 2VWS BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663320,UE-HAND 3V CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663321,UE-HAND 3VWS BI CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663322,UE-FINGER S 2VPLS CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663324,LE-HIP UNILAT 1V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663328,LE-FEMUR 2V CR,873,10/28/2020,314.28,436.5,77.697,624.195,201.663,178.092,215.631,251.424,207.774,151.902,138.807,343.089,624.195,433.008,183.33,120.474,203.409,397.215,123.966,125.712,133.569,137.061,80.316,82.935,82.062,77.697
1663329,LE-FEMUR 2VW BI CR,1743,10/28/2020,627.48,871.5,155.127,1246.245,402.633,355.572,430.521,501.984,414.834,303.282,277.137,684.999,1246.245,864.528,366.03,240.534,406.119,793.065,247.506,250.992,266.679,273.651,160.356,165.585,163.842,155.127
1663330,LE-KNEE 1 TO 2V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663331,LE-KNEE 1TO2V BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663332,LE-KNEE 3V CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663333,LE-KNEE 3VWS BI CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663335,LE-KNEE 4V PLUS CR,668,10/28/2020,240.48,334,59.452,477.62,154.308,136.272,164.996,192.384,158.984,116.232,106.212,262.524,477.62,331.328,140.28,92.184,155.644,303.94,94.856,96.192,102.204,104.876,61.456,63.46,62.792,59.452
1663337,LE-TIB FIB 2V BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663338,LE-TIB FIB 2V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663339,LE-LWR EXT INFANT CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663340,LE-ANKLE 2V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663341,LE-ANKLE 2VW BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663342,LE-ANKLE 3VWS BI CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663343,LE-ANKLE 3VPLUS CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663344,LE-FOOT 2V CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663345,LE-FOOT 2VWS BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663346,LE-FOOT 3V PLUS CR,599,10/28/2020,215.64,299.5,53.311,428.285,138.369,122.196,147.953,172.512,142.562,104.226,95.241,235.407,428.285,297.104,125.79,82.662,139.567,272.545,85.058,86.256,91.647,94.043,55.108,56.905,56.306,53.311
1663347,LE-FOOT 3VWPLS BI CR,1197,10/28/2020,430.92,598.5,106.533,855.855,276.507,244.188,295.659,344.736,284.886,208.278,190.323,470.421,855.855,593.712,251.37,165.186,278.901,544.635,169.974,172.368,183.141,187.929,110.124,113.715,112.518,106.533
1663348,LE-CALCANEUS 2PLS CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663349,LE-CALCNEUS 2V BI CR,836,10/28/2020,300.96,418,74.404,597.74,193.116,170.544,206.492,240.768,198.968,145.464,132.924,328.548,597.74,414.656,175.56,115.368,194.788,380.38,118.712,120.384,127.908,131.252,76.912,79.42,78.584,74.404
1663351,LE-TOE S 2VPLUS CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663352,CH-ABDOMEN 1 VIEW CR,507,10/28/2020,182.52,253.5,45.123,362.505,117.117,103.428,125.229,146.016,120.666,88.218,80.613,199.251,362.505,251.472,106.47,69.966,118.131,230.685,71.994,73.008,77.571,79.599,46.644,48.165,47.658,45.123
1663353,CH-ABDOMEN 2 VWS CR,507,10/28/2020,182.52,253.5,45.123,362.505,117.117,103.428,125.229,146.016,120.666,88.218,80.613,199.251,362.505,251.472,106.47,69.966,118.131,230.685,71.994,73.008,77.571,79.599,46.644,48.165,47.658,45.123
1663354,CH-ABDOMEN 3VWS CR,583,10/28/2020,209.88,291.5,51.887,416.845,134.673,118.932,144.001,167.904,138.754,101.442,92.697,229.119,416.845,289.168,122.43,80.454,135.839,265.265,82.786,83.952,89.199,91.531,53.636,55.385,54.802,51.887
1663355,CH-ABD SER PA CXR CR,713,10/28/2020,256.68,356.5,63.457,509.795,164.703,145.452,176.111,205.344,169.694,124.062,113.367,280.209,509.795,353.648,149.73,98.394,166.129,324.415,101.246,102.672,109.089,111.941,65.596,67.735,67.022,63.457
1663357,FL-ESOPHAGUS,910,10/28/2020,327.6,455,80.99,650.65,210.21,185.64,224.77,262.08,216.58,158.34,144.69,357.63,650.65,451.36,191.1,125.58,212.03,414.05,129.22,131.04,139.23,142.87,83.72,86.45,85.54,80.99
1663365,FL-SMALL BOWEL CR,1161,10/28/2020,417.96,580.5,103.329,830.115,268.191,236.844,286.767,334.368,276.318,202.014,184.599,456.273,830.115,575.856,243.81,160.218,270.513,528.255,164.862,167.184,177.633,182.277,106.812,110.295,109.134,103.329
1663368,FL-BARIUM ENEMA,1323,10/28/2020,476.28,661.5,117.747,945.945,305.613,269.892,326.781,381.024,314.874,230.202,210.357,519.939,945.945,656.208,277.83,182.574,308.259,601.965,187.866,190.512,202.419,207.711,121.716,125.685,124.362,117.747
1663369,FL-BARIUM ENEMA AIR,1997,10/28/2020,718.92,998.5,177.733,1427.855,461.307,407.388,493.259,575.136,475.286,347.478,317.523,784.821,1427.855,990.512,419.37,275.586,465.301,908.635,283.574,287.568,305.541,313.529,183.724,189.715,187.718,177.733
1663370,FL-ENEMA THERAPEUTIC,1096,10/28/2020,394.56,548,97.544,783.64,253.176,223.584,270.712,315.648,260.848,190.704,174.264,430.728,783.64,543.616,230.16,151.248,255.368,498.68,155.632,157.824,167.688,172.072,100.832,104.12,103.024,97.544
1663373,SU-CHOLE W GRAMS DR,864,10/28/2020,311.04,432,76.896,617.76,199.584,176.256,213.408,248.832,205.632,150.336,137.376,339.552,617.76,428.544,181.44,119.232,201.312,393.12,122.688,124.416,132.192,135.648,79.488,82.08,81.216,76.896
1663374,SU-CHOLEGRM ADD CR,1187,10/28/2020,427.32,593.5,105.643,848.705,274.197,242.148,293.189,341.856,282.506,206.538,188.733,466.491,848.705,588.752,249.27,163.806,276.571,540.085,168.554,170.928,181.611,186.359,109.204,112.765,111.578,105.643
1663376,FL-IVP CR,1639,10/28/2020,590.04,819.5,145.871,1171.885,378.609,334.356,404.833,472.032,390.082,285.186,260.601,644.127,1171.885,812.944,344.19,226.182,381.887,745.745,232.738,236.016,250.767,257.323,150.788,155.705,154.066,145.871
1663377,FL-UROGRAPHY CR,1463,10/28/2020,526.68,731.5,130.207,1046.045,337.953,298.452,361.361,421.344,348.194,254.562,232.617,574.959,1046.045,725.648,307.23,201.894,340.879,665.665,207.746,210.672,223.839,229.691,134.596,138.985,137.522,130.207
1663379,FL-UROGRAPH RETRO CR,1639,10/28/2020,590.04,819.5,145.871,1171.885,378.609,334.356,404.833,472.032,390.082,285.186,260.601,644.127,1171.885,812.944,344.19,226.182,381.887,745.745,232.738,236.016,250.767,257.323,150.788,155.705,154.066,145.871
1663381,FL-CYSTOGRM 3VPLS CR,1463,10/28/2020,526.68,731.5,130.207,1046.045,337.953,298.452,361.361,421.344,348.194,254.562,232.617,574.959,1046.045,725.648,307.23,201.894,340.879,665.665,207.746,210.672,223.839,229.691,134.596,138.985,137.522,130.207
1663382,CH-PELVIMETRY CR,840,10/28/2020,302.4,420,74.76,600.6,194.04,171.36,207.48,241.92,199.92,146.16,133.56,330.12,600.6,416.64,176.4,115.92,195.72,382.2,119.28,120.96,128.52,131.88,77.28,79.8,78.96,74.76
1663385,CH-BABYGRAM FB CR,491,10/28/2020,176.76,245.5,43.699,351.065,113.421,100.164,121.277,141.408,116.858,85.434,78.069,192.963,351.065,243.536,103.11,67.758,114.403,223.405,69.722,70.704,75.123,77.087,45.172,46.645,46.154,43.699
1663386,BONE AGE STUDY CR,418,10/28/2020,150.48,209,37.202,298.87,96.558,85.272,103.246,120.384,99.484,72.732,66.462,164.274,298.87,207.328,87.78,57.684,97.394,190.19,59.356,60.192,63.954,65.626,38.456,39.71,39.292,37.202
1663387,BONE LENGTH STUDY CR,713,10/28/2020,256.68,356.5,63.457,509.795,164.703,145.452,176.111,205.344,169.694,124.062,113.367,280.209,509.795,353.648,149.73,98.394,166.129,324.415,101.246,102.672,109.089,111.941,65.596,67.735,67.022,63.457
1663389,BNE SRVY CMP METS CR,1740,10/28/2020,626.4,870,154.86,1244.1,401.94,354.96,429.78,501.12,414.12,302.76,276.66,683.82,1244.1,863.04,365.4,240.12,405.42,791.7,247.08,250.56,266.22,273.18,160.08,165.3,163.56,154.86
1663390,BONE SRVY INFANT CR,714,10/28/2020,257.04,357,63.546,510.51,164.934,145.656,176.358,205.632,169.932,124.236,113.526,280.602,510.51,354.144,149.94,98.532,166.362,324.87,101.388,102.816,109.242,112.098,65.688,67.83,67.116,63.546
1663395,FL-CINERADIOGRAPHY,494,10/28/2020,177.84,247,43.966,353.21,114.114,100.776,122.018,142.272,117.572,85.956,78.546,194.142,353.21,245.024,103.74,68.172,115.102,224.77,70.148,71.136,75.582,77.558,45.448,46.93,46.436,43.966
1663408,BR-DIG MAMMO SCRN BI,707,10/28/2020,254.52,353.5,62.923,505.505,163.317,144.228,174.629,203.616,168.266,123.018,112.413,277.851,505.505,350.672,148.47,97.566,164.731,321.685,100.394,101.808,108.171,110.999,65.044,67.165,66.458,62.923
1663409,BR-DIG MAMMO BILAT,719,10/28/2020,258.84,359.5,63.991,514.085,166.089,146.676,177.593,207.072,171.122,125.106,114.321,282.567,514.085,356.624,150.99,99.222,167.527,327.145,102.098,103.536,110.007,112.883,66.148,68.305,67.586,63.991
1663410,BR-DIG MAMMO UNILAT,490,10/28/2020,176.4,245,43.61,350.35,113.19,99.96,121.03,141.12,116.62,85.26,77.91,192.57,350.35,243.04,102.9,67.62,114.17,222.95,69.58,70.56,74.97,76.93,45.08,46.55,46.06,43.61
1663411,DXA BONE DENS V FRAC,500,10/28/2020,180,250,44.5,357.5,115.5,102,123.5,144,119,87,79.5,196.5,357.5,248,105,69,116.5,227.5,71,72,76.5,78.5,46,47.5,47,44.5
1663412,FL-FLUORO CVAD ANY,1491,10/28/2020,536.76,745.5,132.699,1066.065,344.421,304.164,368.277,429.408,354.858,259.434,237.069,585.963,1066.065,739.536,313.11,205.758,347.403,678.405,211.722,214.704,228.123,234.087,137.172,141.645,140.154,132.699
1663413,FL-NEDL GUIDE FLUORO,1056,10/28/2020,380.16,528,93.984,755.04,243.936,215.424,260.832,304.128,251.328,183.744,167.904,415.008,755.04,523.776,221.76,145.728,246.048,480.48,149.952,152.064,161.568,165.792,97.152,100.32,99.264,93.984
1663414,FL-FLUORO GUIDE SPIN,1342,10/28/2020,483.12,671,119.438,959.53,310.002,273.768,331.474,386.496,319.396,233.508,213.378,527.406,959.53,665.632,281.82,185.196,312.686,610.61,190.564,193.248,205.326,210.694,123.464,127.49,126.148,119.438
1663415,MRA-LW EXTR W BI,5576,10/28/2020,2007.36,2788,496.264,3986.84,1288.056,1137.504,1377.272,1605.888,1327.088,970.224,886.584,2191.368,3986.84,2765.696,1170.96,769.488,1299.208,2537.08,791.792,802.944,853.128,875.432,512.992,529.72,524.144,496.264
1663416,MRA-LW EXTR WO BI,5112,10/28/2020,1840.32,2556,454.968,3655.08,1180.872,1042.848,1262.664,1472.256,1216.656,889.488,812.808,2009.016,3655.08,2535.552,1073.52,705.456,1191.096,2325.96,725.904,736.128,782.136,802.584,470.304,485.64,480.528,454.968
1663417,MRA-LW EXTR WWO BI,6906,10/28/2020,2486.16,3453,614.634,4937.79,1595.286,1408.824,1705.782,1988.928,1643.628,1201.644,1098.054,2714.058,4937.79,3425.376,1450.26,953.028,1609.098,3142.23,980.652,994.464,1056.618,1084.242,635.352,656.07,649.164,614.634
1663424,CT-HEART W,2411,10/28/2020,867.96,1205.5,214.579,1723.865,556.941,491.844,595.517,694.368,573.818,419.514,383.349,947.523,1723.865,1195.856,506.31,332.718,561.763,1097.005,342.362,347.184,368.883,378.527,221.812,229.045,226.634,214.579
1663425,CT-HEART WO QUAL,986,10/28/2020,354.96,493,87.754,704.99,227.766,201.144,243.542,283.968,234.668,171.564,156.774,387.498,704.99,489.056,207.06,136.068,229.738,448.63,140.012,141.984,150.858,154.802,90.712,93.67,92.684,87.754
